OrderID,CustomerID,OrderDate,PaymentMethod,OrderTotal
ORD3822,CUST149,2022-11-05 07:02:35,Debit Card,1384.64
ORD3823,CUST138,2023-01-05 15:52:18,PayPal,1129.17
ORD3824,CUST150,2024-02-01 02:08:53,PayPal,2460.52
ORD3825,CUST163,2022-10-08 15:00:19,PayPal,1545.99
ORD3826,CUST199,2024-07-20 14:48:27,Debit Card,4511.69
ORD3827,CUST100,2024-11-09 18:40:47,Credit Card,4745.99
ORD3828,CUST111,2024-04-26 10:16:47,PayPal,1100.77
ORD3829,CUST190,2023-08-04 12:06:59,PayPal,3634.9
ORD3830,CUST162,2024-12-24 12:44:53,Debit Card,2484.83
ORD3831,CUST121,2023-07-23 08:03:53,PayPal,2148.77
ORD3832,CUST126,2023-08-05 20:21:11,PayPal,3342.47
ORD3833,CUST138,2024-05-14 05:49:50,Credit Card,5828.68
ORD3834,CUST100,2022-04-08 07:53:02,Credit Card,3165.72
ORD3835,CUST168,2024-01-23 13:39:54,Debit Card,2994.24
ORD3836,CUST163,2022-11-23 20:10:40,Credit Card,1426.33
ORD3837,CUST144,2023-08-09 15:16:56,Debit Card,4392.75
ORD3838,CUST158,2024-12-19 04:45:30,Credit Card,1014.63
ORD3839,CUST150,2023-01-16 11:10:13,PayPal,3292.89
ORD3840,CUST131,2023-10-10 05:03:42,PayPal,4189.96
ORD3841,CUST176,2024-07-21 22:45:57,Credit Card,953.39
ORD3842,CUST102,2024-08-17 18:23:12,Credit Card,510.34
ORD3843,CUST168,2022-12-02 14:39:33,PayPal,4739.22
ORD3844,CUST139,2022-12-13 08:14:32,Debit Card,4452.87
ORD3845,CUST149,2024-12-26 06:20:26,PayPal,2276.53
ORD3846,CUST120,2022-06-27 14:31:13,Debit Card,3484.17
ORD3847,CUST140,2023-09-26 19:04:44,PayPal,3720.48
ORD3848,CUST149,2024-01-25 07:09:44,Debit Card,6914.9
ORD3849,CUST199,2024-06-03 16:35:16,Debit Card,3521.97
ORD3850,CUST131,2022-09-06 11:03:26,PayPal,3751.97
ORD3851,CUST113,2023-01-12 13:02:20,Credit Card,687.46
ORD3852,CUST135,2022-03-06 00:53:43,PayPal,1504.1
ORD3853,CUST128,2023-08-27 11:39:54,Credit Card,3298.08
ORD3854,CUST106,2022-07-04 09:35:24,Debit Card,2778.32
ORD3855,CUST137,2024-11-10 16:48:13,PayPal,4664.01
ORD3856,CUST154,2022-12-24 16:31:02,Debit Card,3888.95
ORD3857,CUST193,2023-08-13 19:29:23,Debit Card,5591.4
ORD3858,CUST161,2024-09-26 04:43:35,Debit Card,4971.6
ORD3859,CUST179,2023-01-15 02:53:03,Debit Card,7543.72
ORD3860,CUST161,2024-04-15 07:20:14,Credit Card,6086.88
ORD3861,CUST159,2023-08-26 14:48:28,Debit Card,1139.22
ORD3862,CUST138,2022-11-12 18:38:14,Debit Card,6534.64
ORD3863,CUST167,2022-09-12 15:27:51,PayPal,2476.35
ORD3864,CUST101,2024-11-04 08:42:42,PayPal,5485.11
ORD3865,CUST128,2022-09-25 21:43:41,PayPal,3623.76
ORD3866,CUST127,2023-06-06 15:17:20,Credit Card,2865.33
ORD3867,CUST154,2023-12-21 15:49:48,Debit Card,8455.72
ORD3868,CUST176,2024-06-27 16:12:10,Credit Card,2662.42
ORD3869,CUST156,2024-05-28 15:21:21,Credit Card,2206.09
ORD3870,CUST127,2022-12-23 17:29:46,PayPal,4049.05
ORD3871,CUST152,2024-03-07 02:25:09,PayPal,4580.05
ORD3872,CUST161,2023-02-05 09:37:19,Credit Card,7347.68
ORD3873,CUST118,2022-07-25 15:54:57,Credit Card,5242.93
ORD3874,CUST134,2024-01-11 22:57:25,Credit Card,3623.56
ORD3875,CUST165,2023-01-24 16:00:17,Credit Card,767.88
ORD3876,CUST185,2024-06-06 22:59:35,PayPal,539.7
ORD3877,CUST178,2022-03-19 18:50:25,Credit Card,1736.92
ORD3878,CUST175,2022-07-15 18:53:51,Debit Card,1213.67
ORD3879,CUST164,2023-07-21 20:22:25,PayPal,2172.01
ORD3880,CUST114,2024-09-19 18:27:39,Credit Card,2833.36
ORD3881,CUST146,2022-06-13 22:12:55,Debit Card,4009.28
ORD3882,CUST129,2022-06-08 06:59:52,Debit Card,1385.56
ORD3883,CUST126,2023-12-22 10:17:20,PayPal,5245.32
ORD3884,CUST138,2022-05-12 22:22:29,Debit Card,2485.33
ORD3885,CUST185,2024-03-16 23:01:37,Credit Card,3599.01
ORD3886,CUST131,2024-10-16 01:16:29,Debit Card,2560.66
ORD3887,CUST139,2024-06-18 23:00:25,Credit Card,4489.85
ORD3888,CUST193,2023-04-13 15:55:55,PayPal,3307.31
ORD3889,CUST181,2022-04-17 14:11:36,Credit Card,4203.21
ORD3890,CUST119,2022-12-14 07:23:01,PayPal,3721.82
ORD3891,CUST152,2023-06-28 14:39:31,PayPal,3689.32
ORD3892,CUST157,2022-03-22 22:23:14,Credit Card,2589.81
ORD3893,CUST182,2024-03-25 09:04:14,Debit Card,3177.43
ORD3894,CUST157,2024-08-06 14:35:24,PayPal,4776.47
ORD3895,CUST159,2022-07-07 17:00:28,PayPal,569.82
ORD3896,CUST114,2022-12-02 04:13:05,Debit Card,1515.19
ORD3897,CUST164,2023-02-13 16:04:49,Credit Card,3779.33
ORD3898,CUST107,2024-08-23 03:33:24,PayPal,1021.88
ORD3899,CUST146,2022-11-07 18:56:03,Debit Card,1012.27
ORD3900,CUST102,2024-04-08 06:52:18,Credit Card,3139.57
ORD3901,CUST156,2024-09-21 19:28:05,PayPal,1906.8
ORD3902,CUST142,2024-12-19 14:19:32,Credit Card,3574.13
ORD3903,CUST167,2024-08-25 21:37:47,Credit Card,3390.07
ORD3904,CUST155,2023-10-09 17:12:09,Debit Card,2926.34
ORD3905,CUST188,2022-08-19 02:51:01,Debit Card,6722.42
ORD3906,CUST114,2022-11-28 23:24:22,Credit Card,5251.78
ORD3907,CUST125,2022-04-07 13:48:46,Debit Card,5782.04
ORD3908,CUST170,2024-05-31 07:06:08,PayPal,8752.25
ORD3909,CUST197,2022-03-16 00:38:16,PayPal,2259.92
ORD3910,CUST136,2023-05-22 22:13:09,PayPal,988.64
ORD3911,CUST192,2024-12-11 23:31:23,PayPal,1348.62
ORD3912,CUST104,2024-10-09 01:50:16,Debit Card,4147.61
ORD3913,CUST117,2023-04-25 01:30:36,Credit Card,2017.96
ORD3914,CUST163,2023-11-29 09:25:37,Credit Card,2042.11
ORD3915,CUST186,2024-04-12 20:24:02,Debit Card,4303.85
ORD3916,CUST174,2023-11-17 19:48:15,PayPal,5270.56
ORD3917,CUST135,2024-08-11 20:06:55,Debit Card,1653.94
ORD3918,CUST125,2023-12-02 19:20:05,Debit Card,2542.14
ORD3919,CUST156,2024-08-21 17:50:02,Credit Card,2795.05
ORD3920,CUST160,2022-04-26 07:42:08,Debit Card,5520.21
ORD3921,CUST195,2023-12-29 02:43:45,Credit Card,2232.74
ORD3922,CUST154,2024-03-12 16:46:38,PayPal,1215.62
ORD3923,CUST189,2023-01-16 20:30:05,Debit Card,2747.83
ORD3924,CUST152,2022-04-26 15:59:48,PayPal,2979.02
ORD3925,CUST172,2024-08-09 05:58:34,Debit Card,2800.87
ORD3926,CUST186,2023-11-10 03:45:14,Debit Card,3829.24
ORD3927,CUST196,2024-03-25 00:23:24,Credit Card,2199.33
ORD3928,CUST163,2023-01-01 07:43:34,Credit Card,5571.32
ORD3929,CUST183,2023-05-06 13:29:47,Debit Card,2418.65
ORD3930,CUST180,2023-07-06 13:00:52,Credit Card,2495.43
ORD3931,CUST106,2024-08-21 09:41:58,Debit Card,585.86
ORD3932,CUST187,2022-03-08 15:34:41,Credit Card,3448.94
ORD3933,CUST125,2024-02-26 22:07:19,Credit Card,2188.53
ORD3934,CUST132,2023-02-26 14:48:16,Debit Card,2330.36
ORD3935,CUST127,2022-07-29 21:46:39,Debit Card,1607.22
ORD3936,CUST156,2024-08-21 07:49:44,PayPal,5080.14
ORD3937,CUST134,2022-01-20 13:46:15,PayPal,1875.77
ORD3938,CUST135,2024-10-31 02:31:17,PayPal,2548.71
ORD3939,CUST164,2022-08-24 19:58:21,Debit Card,2111.75
ORD3940,CUST178,2024-06-23 21:36:32,Credit Card,1644.41
ORD3941,CUST176,2022-05-08 05:05:25,Credit Card,4623.48
ORD3942,CUST114,2024-08-13 05:58:23,Credit Card,2994.2
ORD3943,CUST170,2024-08-04 12:10:29,PayPal,3047.65
ORD3944,CUST112,2022-10-27 13:51:53,Debit Card,1442.58
ORD3945,CUST103,2022-07-06 15:30:57,Debit Card,4759.91
ORD3946,CUST195,2022-06-06 11:35:59,Debit Card,5133.07
ORD3947,CUST118,2023-09-03 02:43:01,PayPal,5877.99
ORD3948,CUST137,2022-05-18 08:09:01,PayPal,2346.44
ORD3949,CUST197,2022-01-30 09:42:32,Credit Card,3729.93
ORD3950,CUST121,2023-02-02 21:46:22,Debit Card,4345.01
ORD3951,CUST133,2022-10-29 13:27:20,Credit Card,2055.45
ORD3952,CUST169,2022-06-22 23:09:51,Debit Card,5632.47
ORD3953,CUST134,2024-12-10 23:56:03,PayPal,4407.59
ORD3954,CUST189,2024-01-18 11:40:24,Credit Card,3248.93
ORD3955,CUST193,2023-02-06 04:37:11,Credit Card,2910.06
ORD3956,CUST106,2024-04-17 11:51:37,Debit Card,3502.46
ORD3957,CUST144,2023-12-01 01:55:54,Credit Card,1941.0
ORD3958,CUST142,2023-11-05 15:28:30,PayPal,3628.8
ORD3959,CUST132,2022-05-10 02:26:54,Debit Card,3086.91
ORD3960,CUST167,2024-09-26 13:11:44,PayPal,1754.83
ORD3961,CUST110,2024-08-12 22:48:20,Debit Card,2535.31
ORD3962,CUST194,2024-07-13 03:34:47,PayPal,4826.49
ORD3963,CUST150,2022-09-07 23:11:06,PayPal,3481.6
ORD3964,CUST127,2023-04-05 19:12:11,PayPal,6576.18
ORD3965,CUST119,2024-05-05 20:08:12,Debit Card,6965.15
ORD3966,CUST105,2022-06-22 02:44:51,Credit Card,4415.01
ORD3967,CUST182,2023-09-19 00:43:04,PayPal,6250.39
ORD3968,CUST183,2024-09-25 07:22:49,Credit Card,2826.18
ORD3969,CUST183,2023-04-07 00:04:02,Credit Card,4560.46
ORD3970,CUST110,2022-04-06 01:09:07,Debit Card,1564.1
ORD3971,CUST129,2024-11-10 00:10:38,Debit Card,3587.25
ORD3972,CUST133,2023-09-18 01:22:00,Credit Card,4053.76
ORD3973,CUST125,2022-01-01 14:22:14,PayPal,4161.42
ORD3974,CUST145,2023-10-25 01:27:22,PayPal,3210.24
ORD3975,CUST176,2023-06-14 06:20:50,Debit Card,2586.62
ORD3976,CUST133,2022-10-24 09:53:39,Debit Card,8183.43
ORD3977,CUST118,2024-07-10 01:03:21,Credit Card,5721.87
ORD3978,CUST115,2023-09-25 06:59:14,Debit Card,1221.2
ORD3979,CUST176,2022-10-15 12:17:40,Debit Card,1629.67
ORD3980,CUST133,2024-08-20 21:10:14,Debit Card,2835.61
ORD3981,CUST195,2023-05-01 16:37:52,PayPal,1419.19
ORD3982,CUST120,2024-04-30 02:55:05,Debit Card,7411.05
ORD3983,CUST181,2024-02-06 21:33:41,Debit Card,5144.66
ORD3984,CUST192,2024-12-02 15:21:45,Credit Card,9601.37
ORD3985,CUST139,2024-08-05 13:07:38,PayPal,2449.22
ORD3986,CUST146,2024-01-11 22:50:50,Credit Card,3047.92
ORD3987,CUST100,2023-08-14 19:37:08,Credit Card,2258.17
ORD3988,CUST133,2024-12-19 05:33:22,Credit Card,4790.28
ORD3989,CUST155,2022-02-13 09:15:23,Debit Card,5459.47
ORD3990,CUST199,2022-04-27 19:18:37,Credit Card,5811.01
ORD3991,CUST157,2024-07-26 07:49:55,Debit Card,3450.93
ORD3992,CUST154,2022-08-10 04:26:21,Credit Card,595.7
ORD3993,CUST128,2023-01-18 11:29:54,PayPal,2820.44
ORD3994,CUST126,2022-12-21 17:00:45,Credit Card,4086.23
ORD3995,CUST198,2023-08-22 06:05:35,Debit Card,2016.2
ORD3996,CUST176,2023-04-02 21:52:42,Debit Card,2491.88
ORD3997,CUST136,2023-12-16 04:36:00,PayPal,2727.32
ORD3998,CUST152,2024-09-29 18:13:09,PayPal,2772.39
ORD3999,CUST189,2022-05-06 17:58:11,Debit Card,4907.06
